id,name,genre,director,actor,poster,description,rating,year
383028,"Synecdoche, New York","Comedy, Drama",Charlie Kaufman,"Philip Seymour Hoffman, Catherine Keener, Sadie Goldstein, Tom Noonan",https://m.media-amazon.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_SX300.jpg,"Theater director Caden Cotard is mounting a new play. Fresh off of a successful production of Death of a Salesman, he has traded in the suburban blue-hairs and regional theater of Schenectady for the cultured audiences and bright footlights of Broadway. Armed with a MacArthur grant and determined to create a piece of brutal realism and honesty, something into which he can put his whole self, he gathers an ensemble cast into a warehouse in Manhattan's theater district. He directs them in a celebration of the mundane, instructing each to live out their constructed lives in a small mock-up of the city outside. As the city inside the warehouse grows, Caden's own life veers wildly off the tracks. The shadow of his ex-wife Adele, a celebrated painter who left him years ago for Germany's art scene, sneers at him from every corner. Somewhere in Berlin, his daughter Olive is growing up under the questionable guidance of Adele's friend, Maria. He's helplessly driving his marriage to actress Claire into the ground. Sammy Barnathan, the actor Caden has hired to play himself within the play, is a bit too perfect for the part, and is making it difficult for Caden to revive his relationship with the alluringly candid Hazel. Meanwhile, his therapist, Madeline Gravis, is better at plugging her best-seller than she is at counselling him. His second daughter, Ariel, is disabled. And a mysterious condition is systematically shutting down each of his autonomic functions, one by one. As the years rapidly pass, Caden buries himself deeper into his masterpiece. Populating the cast and crew with doppelgangers, he steadily blurs the line between the world of the play and that of his own deteriorating reality. As he pushes the limits of his relationships, both personally and professionally, a change in creative direction arrives in Millicent Weems, a celebrated theater actress who may offer Caden the break he needs.",0,2008
362227,The Terminal,"Comedy, Drama",Steven Spielberg,"Tom Hanks, Catherine Zeta-Jones, Stanley Tucci, Chi McBride",https://m.media-amazon.com/images/M/MV5BMTM1MTIwNTMxOF5BMl5BanBnXkFtZTcwNjIxMjQyMw@@._V1_SX300.jpg,"Victor Novarski reaches JFK airport from a politically unstable country. Due to collapse of his government ,his papers are no longer valid in the airport, and hence he is forced to stay in the airport till the war cools down. He makes the airport his home and develops a friendship with the people who work there until he finally has to leave.",0,2004
390109,I Like Killing Flies,Documentary,Matt Mahurin,"Michael Fishman, John A. Papa, Eve Shopsin, Kenny Shopsin","https://m.media-amazon.com/images/M/MV5BMTIwOTU4OTM2NV5BMl5BanBnXkFtZTcwMDE3ODk0MQ@@._V1._CR128,53,245,399_SX89_AL_.jpg_V1_SX300.jpg","A documentary on the oddball Greenwich Village eatery, Shopsin's.",0,2004
398259,Peluca,"Comedy, Short",Jared Hess,"Jon Heder, Greg Hansen, Chris Sanchez, Bracken Johnson",https://m.media-amazon.com/images/M/MV5BMTQzMTExODAxNF5BMl5BanBnXkFtZTcwMjA2MjcyMQ@@._V1_SX300.jpg,"A day in the life of Seth, super nerd extraordinaire; rocking the megalopolis of Preston, Idaho, and soon the world, with his illegal ninja moves and his sweet fanny pack. GOSH!!",0,2003
3560546,Dead Girls,"Horror, Thriller","Neal Fischer, Del Harvey","Jessica Galang, Joseph Luis Caballero, Rebecca Mullins, Aubrey Joyce Tunnell",https://m.media-amazon.com/images/M/MV5BNzE0NTA5MTQyMV5BMl5BanBnXkFtZTgwMDA2ODcxMzE@._V1_SX300.jpg,"WRAPAROUND - Alice, a transient runaway who seeks refuge in a dark old house where she meets a most unusual young Girl with dark powers. OVER MY DEAD BODY - Suzy is a sweet young woman who gives her heart away too easily. Travis is a good timing young man whose cavalier attitude about a woman's heart is about to get him into serious trouble. When his former girlfriend shows up at his big open house party, Suzy can see Travis' true nature. But Travis, being a guy, tries to have his cake and eat it, too. Suzy won't share him with anyone. Travis tries to explain, accidentally killing Suzy. With a house full of guests and his old flame vying for his attention, Travis does what comes naturally and gets rid of the body. Only Suzy won't be gotten rid of so easily. THETA PHI'S NEVER DIE - Avery is a bright-eyed college student more focused on books and grades than boys and parties. When her Mother convinces her to rush for her old sorority, Theta Phi, Avery has no choice but to pursue life as a sorority sister. Theta Phi is the school's hottest, most exclusive sorority, and the current members aren't going to let a nerdy girl like Avery taint their image just because she's a legacy. The sisters stage a mock voodoo ceremony to scare Avery away. Only it goes horribly, horribly wrong. With Avery's dead body on their hands and jail in their future, the sisters dump the body and swear to a secret they will carry to their graves. VENGEANCE IS MINE - Maggie is a young woman who has been loyal to the faith all her life, even after the Parish priest began to sexually abuse her. Now that she's 18 and no longer holds any appeal to the good Father, she realizes what has happened. She prays for help, seeks the guidance of the Mother Superior, but no one will believe or listen to her. With no hope left, Maggie turns to someone she never considered before, and with his guidance, discovers it really is possible to get what she wants.",0,2014
3564200,Tooken,Comedy,John Asher,"Lee Tergesen, Reno Wilson, Lauren Stamile, Joyce Bulifant",https://m.media-amazon.com/images/M/MV5BMTQ2OTc3Mzk1OV5BMl5BanBnXkFtZTgwNjU3NzM5MzE@._V1_SX300.jpg,Tooken - The spoof on the popular Taken franchise.,0,2015
405615,The 12 Dogs of Christmas,Family,Kieth Merrill,"Jordan-Claire Green, Tom Kemp, Susan Wood, Adam Hicks",https://m.media-amazon.com/images/M/MV5BMTI4NjExNjI5MV5BMl5BanBnXkFtZTcwMTkwNzg3Mg@@._V1_SX300.jpg,A girl who uses dogs to teach people about the true meaning of Christmas during the Depression.,0,2005
77327,"China 9, Liberty 37",Western,"Monte Hellman, Tony Brandt","Warren Oates, Fabio Testi, Jenny Agutter, Sam Peckinpah",https://m.media-amazon.com/images/M/MV5BMjE1MTc4MjY1N15BMl5BanBnXkFtZTcwNjQ1NzIzMQ@@._V1_SX300.jpg,"Condemned gunman Clayton is given a last minute reprieve on condition he murders rancher Matthew for a railway company. Visiting Matthew's ranch, Clayton is unable to bring himself to kill Matthew and leaves, but Matthew's wife, Catherine, believing she has killed Matthew during an argument joins Clayton. Matthew, still alive, and mad as hell joins Clayton's equally angered employers to hunt down the pair",0,1978
77372,Corvette Summer,"Adventure, Comedy",Matthew Robbins,"Mark Hamill, Annie Potts, Eugene Roche, William Bryant",https://m.media-amazon.com/images/M/MV5BMjEzMzk5ODAxNF5BMl5BanBnXkFtZTYwMjc4Mzc4._V1_SX300.jpg,"Ken loves to design and build exotic cars. When the High School shop class project car, a fully tricked out dream Corvette, is stolen, he begins searching for it. His search leads him to Las Vegas, where Vanessa, a teenaged prostitute wannabe, helps him try to track it down.",0,1978
77318,The Chant of Jimmie Blacksmith,"Biography, Crime, Drama",Fred Schepisi,"Tommy Lewis, Freddy Reynolds, Ray Barrett, Jack Thompson",https://m.media-amazon.com/images/M/MV5BMTYwNTcxOTcyMl5BMl5BanBnXkFtZTcwODg1NjcyMQ@@._V1_SX300.jpg,"The true story of a part aboriginal man who finds the pressure of adapting to white culture intolerable, and as a result snaps in a violent and horrific manner.",0,1978
77360,Comes a Horseman,"Drama, Western, Romance",Alan J. Pakula,"James Caan, Jane Fonda, Jason Robards, George Grizzard",https://m.media-amazon.com/images/M/MV5BMTI5NjkwNzE2M15BMl5BanBnXkFtZTYwMzc4MTk5._V1_SX300.jpg,"Ella Connors is a single woman who gets pressured to sell her failing cattle farm to her corrupt ex suitor, Jacob Ewing. She asks for help from her neighbor, Frank Athearn. As Ella and Frank fight back through stampedes, jealousy, betrayal, and sabotage...they eventually find love.",0,1978
417532,Checking Out,Comedy,Jeff Hare,"Peter Falk, Laura San Giacomo, David Paymer, Judge Reinhold",https://m.media-amazon.com/images/M/MV5BMTM0Mjk2NjAxMF5BMl5BanBnXkFtZTcwMDA2OTI3Nw@@._V1_SX300.jpg,"A famed stage actor reunites his family for a party, and plans to commit suicide after-wards, unless they are able to convince him not to.",0,2005
417741,Harry Potter and the Half-Blood Prince,"Adventure, Family, Fantasy",David Yates,"Daniel Radcliffe, Michael Gambon, Dave Legeno, Elarica Gallacher",https://m.media-amazon.com/images/M/MV5BNzU3NDg4NTAyNV5BMl5BanBnXkFtZTcwOTg2ODg1Mg@@._V1_SX300.jpg,"In the sixth year at Hogwarts School of Witchcraft, and in both wizard and muggle worlds Lord Voldemort and his henchmen are increasingly active. With vacancies to fill at Hogwarts, Professor Dumbledore persuades Horace Slughorn, back from retirement to become the potions teacher, while Professor Snape receives long awaited news. Harry Potter, together with Dumbledore, must face treacherous tasks to defeat his evil nemesis.",0,2009
418773,Junebug,"Comedy, Drama",Phil Morrison,"Embeth Davidtz, David Kuhn, Alessandro Nivola, Alicia Van Couvering",https://m.media-amazon.com/images/M/MV5BMTUxNjIyMTEwN15BMl5BanBnXkFtZTcwMjE1NzAzMQ@@._V1_SX300.jpg,"Successful Carolinian George Johnsten meets Chicago art gallery owner Madeleine at an electoral benefit art auction- love at first sight. Madeleine decides to meet a Southern original artist, so George seizes the opportunity to come along and present her to his North Carolina parents Eugene and Peg, drop-out brother Johny and his high-pregnant wife Ashley. Confronting the outsider soon opens a can of worms as emotions revive or emerge, like admiration and jealousy.",0,2005
421729,Big Momma's House 2,"Comedy, Crime",John Whitesell,"Martin Lawrence, Nia Long, Emily Procter, Zachary Levi",https://m.media-amazon.com/images/M/MV5BMTM4ODUwNjk4Ml5BMl5BanBnXkFtZTcwNDgyOTYzMQ@@._V1_SX300.jpg,"Undercover Agent Malcolm Turner is back and this time he's out to expose the suspected designer of a deadly computer ""worm"" that would allow outside forces access to sophistical and critical government intelligence files. But unfortunately, the only way the crafty agent can get next to the worm's creator, Tom Fuller, is to access the programmer's Orange County home as the new ""nanny"" to Fuller and his wife Leah's children: toddler Andrew and his two older sisters, Carrie and Molly. This means that Malcolm must once again rely on his sure-fire alter ego, the take-no-prisoners Hattie Mae Pierce, a.k.a. ""Big Momma,"" to bring down the bad guys and prove that a woman's work is never done! But once undercover, the job proves another tough juggling act for Big Momma as ""she"" must manage the hectic lives of the three Fuller kids, keep up with their myriad of daily activities, and handle the many household chores, all while secretly trying to dig up information on Tom's computer virus. Of course, Malcolm's hardest and most comical task is staying in Big Momma character throughout, which requires the trickiest of physical and vocal transformations, not to mention the ability to think really fast on his pumps. Hilarious situations ensue for ""Big Momma"" while trying to trap her prey, including, infiltrating a ritzy women's day spa, leading a bawdy teen cheerleading competition, and surviving a crazy jet ski chase, all while trying to keep ""her"" wig straight and skirts smooth. Along the way, ""Big Momma"" also helps bring the fractured Fuller clan back together and, in turn, Malcolm develops a newfound appreciation for his own family, which includes stepson Trent and expectant pregnant wife Sherrie. Malcolm also learns he can strike a successful balance between his work and home responsibilities, without shortchanging either side in the process.",0,2006
1332486,Kiss Me Again,"Drama, Romance",Gabriele Muccino,"Stefano Accorsi, Vittoria Puccini, Pierfrancesco Favino, Claudio Santamaria",https://m.media-amazon.com/images/M/MV5BMjA0MDg3NzA4MV5BMl5BanBnXkFtZTcwNzc2MzYwNA@@._V1_SX300.jpg,"A look at the lives of Carlo, Giulia, and their friends some 10 years after the events of L'Ultimo bacio.",0,2010
77405,Days of Heaven,"Drama, Romance",Terrence Malick,"Richard Gere, Brooke Adams, Sam Shepard, Linda Manz",https://m.media-amazon.com/images/M/MV5BMTkwNTEzNTgwN15BMl5BanBnXkFtZTcwODM2MTI1MQ@@._V1_SX300.jpg,"Bill and Abby, a young couple who to the outside world pretend to be brother and sister are living and working in Chicago at the beginning of the century. They want to escape the poverty and hard labor of the city and travel south. Together with the girl Linda (who acts as the narrator in the movie) they find employment on a farm in the Texas panhandle. When the harvest is over the young, rich and handsome farmer invites them to stay because he has fallen in love with Abby. When Bill and Abby discover that the farmer is seriously ill and has only got a year left to live they decide that Abby will accept his wedding proposal in order to make some benefit out of the situation. When the expected death fails to come, jealousy and impatience are slowly setting in and accidents become eventually inevitable.",0,1978
424279,Mickey's Twice Upon a Christmas,"Animation, Comedy, Family","Carole Holliday, Matthew O'Callaghan, Theresa Cullen","Wayne Allwine, Tony Anselmo, Jeff Bennett, Jim Cummings",https://m.media-amazon.com/images/M/MV5BMjI4ODk0MDg2NV5BMl5BanBnXkFtZTcwMTM2MzcyMQ@@._V1_SX300.jpg,"Mickey and the gang team up for a new holiday adventure and for the first time ever they are all computer animated. There will be five mini films that include: Belles on Ice, Christmas:Impossible, Christmas Maximus, Donald's Gift, Mickey's Dog-Gone Christmas",0,2004
93315,Jocks,"Comedy, Sport",Steve Carver,"Scott Strader, Perry Lang, Mariska Hargitay, Richard Roundtree",https://m.media-amazon.com/images/M/MV5BMTQyMzE4MDkwMV5BMl5BanBnXkFtZTcwNTUzMTYyMQ@@._V1_SX300.jpg,"The coach of a college tennis team is given an ultimatum: put together a winning team, or else.",0,1986
428212,All Souls Day: Dia de los Muertos,"Horror, Thriller",Jeremy Kasten,"Marisa Ramirez, Travis Wester, Nichole Hiltz, Laz Alonso",https://m.media-amazon.com/images/M/MV5BMTY3Mjg2MTMwOF5BMl5BanBnXkFtZTcwNDYwNzEzMQ@@._V1_SX300.jpg,"During a Day of the Dead celebration, the dead come to life to prey upon the living.",0,2005
428144,Category 6: Day of Destruction,"Action, Drama, Sci-Fi",Dick Lowry,"Thomas Gibson, Nancy McKeon, Chandra West, Brian Markinson",https://m.media-amazon.com/images/M/MV5BMjEyMTUwOTQ2OV5BMl5BanBnXkFtZTcwNDQ4NjcyMQ@@._V1_SX300.jpg,Tornado in Las Vegas. Heat in Chicago. Hail in Illinois. A snowfall and a storm force flows towards Chicago. It's just the beginning of a series of weather anomalies. The lights go off. People panic. A few courageous people are trying to solve the riddle of the infuriated nature and prevent mass destruction.,0,2004
433367,Dragons: A Fantasy Made Real,Fantasy,Justin Hardy,"Paul Hilton, Katrine Bach, Aidan Woodward, Tom Chadbon",https://m.media-amazon.com/images/M/MV5BMzIyODQwNDcwMV5BMl5BanBnXkFtZTcwNjgwMjgyMQ@@._V1_SX300.jpg,"An alternate scientific history, in which dragons were real and lived on this earth, is imagined in this fantasy docudrama. Dr. Tanner, a modern but renegade scientist, hopes to prove the existence of the creatures by discovering paleontologic evidence.",0,2004
436727,Rock School,"Documentary, Music",Don Argott,"Napoleon Murphy Brock, Asa Spades Collins, Tucker Collins, Madi Diaz-Svalgard",https://m.media-amazon.com/images/M/MV5BOTI0OTczOTI0Ml5BMl5BanBnXkFtZTcwMjI2NjAzMQ@@._V1_SX300.jpg,At the real life School of Rock a group of misfit kids get in touch with their inner rock star.,0,2005
437857,Behind the Mask: The Rise of Leslie Vernon,"Comedy, Horror, Thriller",Scott Glosserman,"Nathan Baesel, Angela Goethals, Robert Englund, Scott Wilson",https://m.media-amazon.com/images/M/MV5BMjE5MDE3MTQxOV5BMl5BanBnXkFtZTcwNDY0NzA0MQ@@._V1_SX300.jpg,"The next great psycho horror slasher has given a documentary crew exclusive access to his life as he plans his reign of terror over the sleepy town of Glen Echo, all the while deconstructing the conventions and archetypes of the horror genre for them.",0,2006
77416,The Deer Hunter,"Drama, War",Michael Cimino,"Robert De Niro, John Cazale, John Savage, Christopher Walken",https://m.media-amazon.com/images/M/MV5BMTk3MTQzMDUwMF5BMl5BanBnXkFtZTgwMTUxNzYxMTE@._V1_SX300.jpg,"Michael, Steven and Nick are young factory workers from Pennsylvania who enlist into the Army to fight in Vietnam. Before they go, Steven marries the pregnant Angela, and their wedding party also serves as the men's farewell party. After some time and many horrors, the three friends fall in the hands of the Vietcong and are brought to a prison camp in which they are forced to play Russian roulette against each other. Michael makes it possible for them to escape, but they soon get separated again.",0,1978
77541,Fei du juan yun shan,Action,Wei Lo,"Jackie Chan, Peng Cheng, Kuo Chung Ching, Fang Fang",https://m.media-amazon.com/images/M/MV5BMTczNzk1MzA4Nl5BMl5BanBnXkFtZTcwODg5NTYyMQ@@._V1_SX300.jpg,"A local Kung Fu expert is hired to form a team of guards to escort an dying man to a doctor. In order that they reach the doctor in time, they must pass through the ""Stormy Hills"", which are plagued by bandits, savages, evil monks are more.",0,1978
439574,The Fourth World War,Documentary,Rick Rowley,"Michael Franti, Suheir Hammad",https://m.media-amazon.com/images/M/MV5BMTI3Mzc0MTMzN15BMl5BanBnXkFtZTcwOTA1NzcyMQ@@._V1_SX300.jpg,This documentary takes a polemical look at the trouble between Israelis and Palestinians.,0,2003
441627,Game Over,"Crime, Drama, Thriller",Pekka Lehto,"Reino Nordin, Julius Lavonen, Juuso Pekkinen, Jarkko Niemi",https://m.media-amazon.com/images/M/MV5BMTc2MDIxMDczOV5BMl5BanBnXkFtZTcwNDg2MDg5MQ@@._V1_SX300.jpg,"A movie inspired by a true crime - the coldblooded Heino double murder, committed by a group of teenagers, that shocked Finland in 2001.",0,2005
77559,Five Deadly Venoms,Action,Cheh Chang,"Kuo Chue, Philip Kwok, Chien Sun, Sheng Chiang",https://m.media-amazon.com/images/M/MV5BMTU2NTQwNDI5Nl5BMl5BanBnXkFtZTcwNTM1MDYyMQ@@._V1_SX300.jpg,"A dying teacher instructs his final student to check on the activities of five former pupils, each of whom he taught a unique and special style of kung-fu to: The Centipede, Snake, Scorpion, Lizard, and Toad (hence the title). His final student, who knows a little of each style must team up with one of the other good students to destroy the evil ones if there are any. Greed and treachery ensue as the student discovers that some of the students are indeed evil. But which one can he trust enough to team up with?",0,1978
